"","x"
"393",16.4918500746682
"394",16.6242301834792
"395",16.7569200587123
"396",16.8934948176607
"397",17.0314344798541
"398",17.1699075452935
"399",17.3099894889148
"400",17.4524818701849
"401",17.5972246000257
"402",17.742439230335
"403",17.8872091005569
"404",18.028678548887
"405",18.1661256695098
"406",18.2990656516646
"407",18.4272987981679
"408",18.554392323088
"409",18.6783406198264
"410",18.7986771630321
"411",18.9150446072745
"412",19.0242128416083
"413",19.1272590400653
"414",19.2244972190728
"415",19.31805066835
"416",19.4097519097036
"417",19.5009446482717
"418",19.594118396596
"419",19.6878620266282
"420",19.7836552152587
"421",19.881924702557
"422",19.9817683547517
"423",20.0814168658979
"424",20.1778506944272
"425",20.2705737826836
"426",20.3604396695009
"427",20.4477849816724
"428",20.5333945471328
"429",20.6167702079611
"430",20.6964688699149
"431",20.7739394591171
"432",20.8486966672972
"433",20.9185424224953
"434",20.9846777662889
"435",21.0482383215906
"436",21.1078371433525
"437",21.1654466739888
"438",21.2222390890975
"439",21.2779096965219
"440",21.3331925167476
"441",21.3875888074
"442",21.4396946157522
"443",21.4909245500126
"444",21.5404452474345
"445",21.5849162044429
"446",21.6264783629876
"447",21.6666163658559
"448",21.7035837929425
"449",21.73696160862
"450",21.7674123105757
"451",21.7981423929753
"452",21.8279526034846
"453",21.8592223527382
"454",21.8938167088405
"455",21.9315762478655
"456",21.9740802296668
"457",22.0199139649151
"458",22.0690783703065
"459",22.1219099744131
"460",22.176819385185
"461",22.2361840268266
"462",22.3006535198153
"463",22.3694115443909
"464",22.4415483163879
"465",22.5156686189568
"466",22.5892173992141
"467",22.6579988169579
"468",22.7297589678446
"469",22.8007656157105
"470",22.8711797455185
"471",22.9421349973924
"472",23.014218206482
"473",23.0889503450786
"474",23.1654615683776
"475",23.2428884154689
"476",23.3207173942645
"477",23.3978714897316
"478",23.4755687325945
"479",23.5550902099964
"480",23.6331900740153
"481",23.7117676611959
"482",23.7911902530259
"483",23.8700756492703
"484",23.9479213538277
"485",24.0252480593418
"486",24.1031397521922
"487",24.1796183848967
"488",24.2550466138973
"489",24.3309135248043
"490",24.4043683336898
"491",24.4778807170142
"492",24.5515613520954
"493",24.6253518736247
"494",24.702073651784
"495",24.7793727119921
"496",24.8552238930995
"497",24.9330245328234
"498",25.0109351850881
"499",25.0896290453399
"500",25.1457392955935
"501",25.217838668767
"502",25.2942308061484
"503",25.3689744707069
"504",25.4393082805636
"505",25.5054208088879
"506",25.5654242299188
"507",25.6197992232573
"508",25.6732236538252
"509",25.7247329120203
"510",25.7750170757573
"511",25.8240563370928
"512",25.8703544613567
"513",25.9149460453826
"514",25.957303163413
"515",25.9985539725038
"516",26.0417856132596
"517",26.0856744422807
"518",26.1286575053712
"519",26.1721594923568
"520",26.2149170568832
"521",26.2570458094856
"522",26.298926195994
"523",26.3385527980932
"524",26.3765047344437
"525",26.4141152762487
"526",26.4515179663043
"527",26.4885583671268
"528",26.5232927863045
"529",26.5575335773846
"530",26.5933283735408
"531",26.6271502596454
"532",26.6612342928897
"533",26.6736974250244
"534",26.688521665384
"535",26.6886840892596
"536",26.6888465131351
"537",26.7036153917569
"538",26.7054522775917
"539",26.7056209414393
"540",26.7126165258099
"541",26.7127574475823
"542",26.7128983693546
"543",26.7306419193573
"544",26.7648452800029
"545",26.7930329126715
"546",26.8246506204664
"547",26.8535866201488
"548",26.8808544807462
"549",26.9074252625841
"550",26.9313684329405
"551",26.9525779365916
"552",26.9700421014489
"553",26.9820496628182
"554",26.9910107333886
"555",26.9971355987117
"556",27.0006591084695
"557",27.0038911789046
"558",27.0056189958982
"559",27.0077979973211
"560",27.0092447584684
"561",27.0086702388867
"562",27.0083253865159
"563",27.0089938484278
"564",27.0117411186817
"565",27.0175763020818
"566",27.0227301348392
"567",27.0263646308614
"568",27.0287729114487
"569",27.0266655215591
"570",27.0223206615515
"571",27.0162151615896
"572",27.005304119648
"573",26.9923106246445
"574",26.9741051381569
"575",26.95002476914
"576",26.9237506565727
"577",26.8928779586162
"578",26.8580331144434
"579",26.822378828461
"580",26.7812706162069
"581",26.7395197079734
"582",26.6999045852021
"583",26.6596226205412
"584",26.6182747742798
"585",26.5750777187393
"586",26.5295967722459
"587",26.4836083377376
"588",26.4329223435442
"589",26.3799436943664
"590",26.3267688713142
"591",26.2708701393488
"592",26.2138017395302
"593",26.1565969670042
"594",26.0988924666948
"595",26.0422871049966
"596",25.9867875608589
"597",25.9304311291606
"598",25.8761290579907
"599",25.8237014259961
"600",25.7746988085962
"601",25.7296600103958
"602",25.6872243189648
"603",25.6485470248728
"604",25.6121015028076
"605",25.5761780316593
"606",25.542870904991
"607",25.5100542702087
"608",25.4764124953636
"609",25.4423238573938
"610",25.4064492330066
"611",25.3707332749762
"612",25.3343974004636
"613",25.2950076741498
"614",25.2535006299281
"615",25.2103845305386
"616",25.1667110467378
"617",25.1228914370161
"618",25.0792478458265
"619",25.0373471873772
"620",25.0370026391019
"621",25.0101023180149
"622",24.9702359080835
"623",24.9331861277301
"624",24.8991339168365
"625",24.8695617653296
"626",24.844369244222
"627",24.8227767073385
"628",24.8062217077152
"629",24.7924729553738
"630",24.7820471219442
"631",24.7739576555569
"632",24.7642033044786
"633",24.7528325005995
"634",24.7424085079702
"635",24.7327875063929
"636",24.7256718531501
"637",24.7200990222352
"638",24.7163571399523
"639",24.7159528812636
"640",24.7164385414436
"641",24.7175181834022
"642",24.7192109028602
"643",24.7205145822655
"644",24.722106372278
"645",24.723974422406
"646",24.7253673107836
"647",24.7274388512709
"648",24.7272928774041
"649",24.723747643671
"650",24.7178174211162
"651",24.7062782022786
"652",24.6909144503231
"653",24.6735800922139
"654",24.6539386107902
"655",24.6339619283695
"656",24.6105845870556
"657",24.5820365969779
"658",24.5492498776003
"659",24.5123437848282
"660",24.4739306013818
"661",24.434292928444
"662",24.3921726896155
"663",24.3493431155738
"664",24.3077949804762
"665",24.2659084840589
"666",24.2243382065205
"667",24.1820460545489
"668",24.1388894588306
"669",24.0933348021867
"670",24.0439107494662
"671",23.9914312081149
"672",23.9344401048558
"673",23.8744670766479
"674",23.8070876670529
"675",23.7329698879617
"676",23.653696736251
"677",23.5683961888241
"678",23.4781837285659
"679",23.3838016171301
"680",23.2876028830518
"681",23.1912221278927
"682",23.0945170447426
"683",22.9967726551257
"684",22.8968036810378
"685",22.7949728524934
"686",22.6915788677426
"687",22.5865822093101
"688",22.4799233478053
"689",22.3715695458576
"690",22.2622267991342
"691",22.1524097685088
"692",22.0420441797171
"693",21.930711438186
"694",21.819240480098
"695",21.7053747660728
"696",21.5907812638443
"697",21.4766763255188
"698",21.363895437263
"699",21.2515107774755
"700",21.1414358203826
"701",21.0341723328968
"702",20.928450588958
"703",20.822156425009
"704",20.7140960206557
"705",20.6059756217628
"706",20.5003273500013
"707",20.3975143350335
"708",20.2989244878043
"709",20.2020035697709
"710",20.1074550496466
"711",20.014017434239
"712",19.9205881837186
"713",19.8329813497012
"714",19.7378907924098
"715",19.6428845204981
"716",19.5486250584806
"717",19.4552437403446
"718",19.3686214147081
"719",19.2878732836928
"720",19.2110210631559
"721",19.1400497397021
"722",19.0728710256225
"723",19.0116911725868
"724",18.9568744438087
"725",18.9057340804799
"726",18.8603821670644
"727",18.8196061005064
"728",18.7820406984966
"729",18.7506351700271
"730",18.7147874627969
"731",18.6786650845035
"732",18.6432244852865
"733",18.607896238076
"734",18.5736381063462
"735",18.5399781855549
"736",18.5057340579456
"737",18.472701658878
"738",18.4402111982101
"739",18.4077818892765
"740",18.376061995316
"741",18.3445953362785
"742",18.3117162780779
"743",18.2771955897415
"744",18.240739364049
"745",18.2021858423844
"746",18.1628746737995
"747",18.1207369693883
"748",18.0792085996036
"749",18.0384563230188
"750",17.9962515309902
"751",17.9556818162887
"752",17.9139473249926
"753",17.8741181191575
"754",17.838058197189
"755",17.8029361763426
"756",17.7698962486002
"757",17.7369218849215
"758",17.7054998256226
"759",17.6758717013121
"760",17.6467216534343
"761",17.6202791006985
"762",17.5950800965224
"763",17.5710142079718
"764",17.549566940757
"765",17.5300577920392
"766",17.5098947792214
"767",17.4874831799954
"768",17.4577214607344
"769",17.4210874694591
"770",17.3826680830198
"771",17.3421436823144
"772",17.3009221300841
"773",17.2588881344555
"774",17.2135112562493
"775",17.1680185772997
"776",17.1212315804085
"777",17.0715218328644
"778",17.0201922377526
"779",16.9668361679012
"780",16.9123224995675
"781",16.8569742052414
"782",16.8001886301803
"783",16.7411555738629
"784",16.6805421784025
"785",16.6170277839456
"786",16.5542594928806
"787",16.490858863838
"788",16.4251948479885
"789",16.3570787899163
"790",16.28514711984
"791",16.2099032447436
"792",16.1356665713698
"793",16.0635547368023
"794",15.9946723471408
"795",15.9301272530254
"796",15.8683874143514
"797",15.8099590465459
"798",15.7517583907614
"799",15.70350341123
"800",15.6491727456353
"801",15.5908143356559
"802",15.5327361849206
"803",15.4746630596295
"804",15.4144940477299
"805",15.3534988509002
"806",15.2906259498323
"807",15.2253494605309
"808",15.1583563190413
"809",15.0886391806559
"810",15.0177185183541
"811",14.9469744630264
"812",14.8745369572406
"813",14.8020664284642
"814",14.7282615029208
"815",14.6520961057337
"816",14.5775328110835
"817",14.5072022836021
"818",14.4411961355142
"819",14.3770064152559
"820",14.3111785052498
"821",14.245323183461
"822",14.1790903711678
"823",14.1132345865148
"824",14.0463875825447
"825",13.9775389572952
"826",13.9066090144231
"827",13.8351642630019
"828",13.7617967471376
"829",13.6877502793162
"830",13.6134637858065
"831",13.5395678242333
"832",13.4752584571768
"833",13.4071084854509
"834",13.3492656438035
"835",13.3004881029067
"836",13.2383366797647
"837",13.1772697093971
"838",13.1212340970732
"839",13.0743994079763
"840",13.0287096388474
"841",12.9881225724147
"842",12.9493505366137
"843",12.9099674570485
"844",12.8701033077454
"845",12.859198970639
"846",12.858987409747
"847",12.8386428162526
"848",12.7931692761561
"849",12.7455310665832
"850",12.6966334989692
"851",12.6465930639168
"852",12.5970035251898
"853",12.5470670304119
"854",12.4982702196795
"855",12.4508084819171
"856",12.4026776380983
"857",12.3551501615568
"858",12.3080957286327
"859",12.2611464811327
"860",12.2140950895125
"861",12.1658858222118
"862",12.1162195320021
"863",12.0644265733638
"864",12.010877174718
"865",11.9557668766244
"866",11.9001096781242
"867",11.8730919503028
"868",11.8581958634339
"869",11.8033089911509
"870",11.7450461392641
"871",11.685200970238
"872",11.6233695219484
"873",11.5613587870496
"874",11.4992730307703
"875",11.4364612802501
"876",11.3738942647395
"877",11.3091237399174
"878",11.2451319906356
"879",11.1834748087811
"880",11.1232056930511
"881",11.0657263718601
"882",11.012211242707
"883",10.9616718056385
"884",10.913022565342
"885",10.8646266579218
"886",10.8133290850495
"887",10.7592866356557
"888",10.7018056987888
"889",10.6410022462206
"890",10.5780946374825
"891",10.5090843396148
"892",10.4351609607847
"893",10.3582672696911
"894",10.278601974857
"895",10.1966971860867
"896",10.1132392526061
"897",10.0310625769234
"898",9.95415098339714
"899",9.87916532584997
"900",9.80700608313711
"901",9.73812298134441
"902",9.67092838655717
"903",9.60291647277973
"904",9.5385133762259
"905",9.46391955314272
"906",9.38666893424127
"907",9.30702136660133
"908",9.22406669553367
"909",9.1444545100498
"910",9.0565784840277
"911",8.9671631984227
"912",8.87767975459626
"913",8.78685888274165
"914",8.69401725894038
"915",8.59748941833043
"916",8.49691854867617
"917",8.39259229110944
"918",8.29039739358229
"919",8.1831961789862
"920",8.07743119351779
"921",7.972783286626
"922",7.86945929203943
"923",7.7675107213108
"924",7.66528431672864
"925",7.56344529519688
"926",7.46121390989529
"927",7.35843026900831
"928",7.2547183443856
"929",7.15049442140221
"930",7.04636233874292
"931",6.94348641270914
"932",6.84272615203212
"933",6.74493099703224
"934",6.64965067945031
"935",6.5553902695951
"936",6.46160938845033
"937",6.36938502377658
"938",6.27970870123589
"939",6.19105425163221
"940",6.10540159053675
"941",6.0228118359112
"942",5.94279527739166
"943",5.86468298286545
"944",5.78846915087335
"945",5.71334079678287
"946",5.63539796486634
"947",5.55369355883494
"948",5.46870540581031
"949",5.38056824533265
"950",5.28978162349477
"951",5.19606209103471
"952",5.10368511869002
"953",5.01749541228463
"954",4.93295649020271
"955",4.85281827503494
"956",4.77705736479673
"957",4.70571387888744
"958",4.63920869453419
"959",4.57745365776509
"960",4.5195939751006
"961",4.46553241329065
"962",4.41592874759994
"963",4.3710471859438
"964",4.33235438235578
"965",4.29993195559526
"966",4.2734096490356
"967",4.25174813444288
"968",4.23333506154304
"969",4.21685267261223
"970",4.20177110557353
"971",4.18813641513362
"972",4.17582740805506
"973",4.16631322457573
"974",4.15948741436115
"975",4.15470528267336
"976",4.14401245852151
"977",4.13331963436957
"978",4.12785605516691
"979",4.11716323101506
"980",4.10647040686321
"981",4.09577758271127
"982",4.08508475855942
"983",4.07439193440757
"984",4.06369911025572
"985",4.05300628610387
"986",4.04231346195193
"987",4.03162063780008
"988",4.02092781364823
"989",4.01023498949638
"990",3.99954216534444
"991",3.98884934119259
"992",3.97815651704074
"993",3.96746369288889
"994",3.95677086873695
"995",3.9460780445851
"996",3.93538522043325
"997",3.9246923962814
"998",3.91399957212946
"999",3.90330674797761
"1000",3.89261392382576
